2.068268675143158816e+03 0.000000000000000000e+00 9.864133721217920083e+02
0.000000000000000000e+00 2.162385610454082780e+03 5.558514673165518616e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
